SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
GVKPIL,EQ,11.45,11.45,11.3,11.4,11.4,11.3,726119,8250129.75,08-SEP-2012,2667,INE251H01024,
HANUNG,EQ,121.35,122.45,118.1,120.25,120.7,120.45,112682,13566035.35,08-SEP-2012,1994,INE648H01013,
HARRMALAYA,EQ,61.2,64.95,61,61.15,61.5,61.2,14414,902657.75,08-SEP-2012,100,INE544A01019,
HATHWAY,EQ,209.35,217,206.2,214.25,214.6,208.25,255158,54530664.65,08-SEP-2012,5304,INE982F01028,
HAVELLS,EQ,573.3,578.6,570.1,575.15,576,569.8,68160,39193850.75,08-SEP-2012,2236,INE176B01026,
HBLPOWER,EQ,14.2,14.8,13,14,13.95,14.25,17951,250630.4,08-SEP-2012,52,INE292B01021,
HBSTOCK,EQ,9.65,10,9.25,9.85,9.85,10.1,102,984.05,08-SEP-2012,5,INE550B01014,
HCC,EQ,16,16.1,15.75,16,16,15.95,183981,2935362.75,08-SEP-2012,547,INE549A01026,
HCIL,EQ,26.3,26.3,25.85,26,25.9,26.25,20706,538615.25,08-SEP-2012,86,INE019C01026,
HCL-INSYS,EQ,38.6,38.6,38,38.35,38.35,38.25,17890,685386.75,08-SEP-2012,172,INE236A01020,
HCLTECH,EQ,579.5,579.5,572.35,574.25,574.7,577,25179,14478443.7,08-SEP-2012,894,INE860A01027,
HDFC,EQ,731,733.65,728.9,731,731.5,729.4,37893,27703260.8,08-SEP-2012,1017,INE001A01036,
HDFCBANK,EQ,590.55,592.8,590.55,591.05,590.55,590.4,58599,34647589.8,08-SEP-2012,807,INE040A01026,
HDFCMFGETF,EQ,3197.7,3197.7,3120,3149.45,3150,3117.35,928,2913346.4,08-SEP-2012,109,INF179K01CN1,
HDIL,EQ,71.5,72.05,70.05,71.85,71.9,71.5,1635312,117223096.75,08-SEP-2012,6847,INE191I01012,
HEG,EQ,196,198.5,196,198.15,198,199.5,5754,1141068.1,08-SEP-2012,89,INE545A01016,
HEIDELBERG,BE,46,46,42.4,44.55,44.5,44,18458,816922.35,08-SEP-2012,114,INE578A01017,
HELIOSMATH,EQ,27.4,27.95,27.25,27.8,27.95,27.1,8363,231684.5,08-SEP-2012,75,INE674B01012,
HERCULES,EQ,132,136,131.6,134.95,134.7,131.9,168957,22761998.75,08-SEP-2012,2553,INE688E01024,
HERITGFOOD,EQ,267,271.85,266.25,268.3,268.5,266.15,10915,2936650,08-SEP-2012,275,INE978A01019,
HEROMOTOCO,EQ,1810,1810,1796.35,1805.75,1804.2,1799.8,15801,28539786.55,08-SEP-2012,1015,INE158A01026,
HEXATRADEX,EQ,29,32.95,29,30.45,30.3,30.7,180,5469.7,08-SEP-2012,12,INE750M01017,
HEXAWARE,EQ,132.75,134.7,132.05,133.95,134.45,132.7,272649,36370872.85,08-SEP-2012,3923,INE093A01033,
HFCL,EQ,10.6,10.8,10.6,10.75,10.7,10.7,86399,928077.95,08-SEP-2012,148,INE548A01028,
HGS,EQ,294.95,294.95,293,293.4,294,293.9,1118,328015.7,08-SEP-2012,16,INE170I01016,
HIKAL,EQ,394,411.7,381.5,407.35,408,377.75,237111,95306835.8,08-SEP-2012,8306,INE475B01014,
HILTON,EQ,11.4,11.4,11.4,11.4,11.4,11.4,107,1219.8,08-SEP-2012,2,INE788H01017,
HIMATSEIDE,EQ,32.6,33.4,32.5,33.3,33.4,32.5,5505,183436.75,08-SEP-2012,27,INE049A01027,
HINDALCO,EQ,105.9,107.25,105.3,106.85,107.1,105.15,916484,97496440.5,08-SEP-2012,8284,INE038A01020,
HINDCOPPER,EQ,268.8,278,268.7,271.9,271.75,267.2,589699,161734200.05,08-SEP-2012,9577,INE531E01026,
HINDDORROL,EQ,23,23,22.9,22.95,22.9,23,8285,190447.7,08-SEP-2012,53,INE551A01022,
HINDMOTORS,EQ,9.4,9.45,9.3,9.4,9.45,9.3,20859,195735.05,08-SEP-2012,99,INE253A01025,
HINDOILEXP,EQ,118.95,119.4,118.5,118.9,118.5,118.9,41632,4951655.3,08-SEP-2012,602,INE345A01011,
HINDPETRO,EQ,303,305.5,301.1,304.55,305.2,303.05,53073,16113544.35,08-SEP-2012,1104,INE094A01015,
HINDUNILVR,EQ,537,542.3,537,540.95,542.3,538.95,144242,77974673.2,08-SEP-2012,2401,INE030A01027,
HINDZINC,EQ,129,131.85,127.8,130.95,131.6,129.2,122478,15949828.45,08-SEP-2012,1009,INE267A01025,
HIRECT,EQ,41.5,42.5,41,42.3,42.5,41.6,704,29311.5,08-SEP-2012,14,INE835D01023,
HITACHIHOM,EQ,120,123.3,118.7,121.85,123,118.9,17190,2083664.5,08-SEP-2012,304,INE782A01015,
HITECHGEAR,EQ,98.9,99,98.45,98.45,98.45,97.3,125,12358.75,08-SEP-2012,3,INE127B01011,
HITECHPLAS,EQ,59.4,59.4,56,56,56,56,403,22578.2,08-SEP-2012,7,INE120D01012,
HMT,EQ,40.9,42.7,40.9,41.8,41.6,40.4,817939,34436214.6,08-SEP-2012,5002,INE262A01018,
HOCL,EQ,18.4,18.95,18.25,18.35,18.4,18.25,41419,770675.85,08-SEP-2012,259,INE048A01011,
HONAUT,EQ,2416.7,2466.75,2416.7,2442.4,2426,2459.7,29,70937.15,08-SEP-2012,15,INE671A01010,
HONDAPOWER,EQ,498,507.9,497.5,503.7,507.9,503,49,24652.2,08-SEP-2012,21,INE634A01018,
HORIZONINF,EQ,198.9,211,198.9,200,200,199.25,698,145358.85,08-SEP-2012,16,INE429F01012,
HOTELEELA,EQ,28,28.4,27.6,27.85,27.9,27.95,27652,769445,08-SEP-2012,184,INE102A01024,
HOTELRUGBY,EQ,31,31.05,31,31.05,31.05,29.6,94889,2946278.45,08-SEP-2012,59,INE275F01019,
HOVS,EQ,36.7,37,35.4,36.25,36.7,36.6,55536,2000935.55,08-SEP-2012,461,INE596H01014,
HSIL,EQ,116.8,119.4,114.5,118.25,119,116.8,27101,3191494.9,08-SEP-2012,300,INE415A01038,
HTMEDIA,EQ,86.5,87.3,86.5,86.9,86.6,86.9,2893,251657.15,08-SEP-2012,56,INE501G01024,
HUBTOWN,EQ,167,167,165.3,165.9,165.5,166.85,1113,184733.5,08-SEP-2012,53,INE703H01016,
HUDCO,N2,1069.5,1070,1069.5,1070,1070,1069,2500,2674250,08-SEP-2012,15,INE031A07840,
HUDCO,N3,1066,1068,1066,1066.54,1066,1062.1,22,23464,08-SEP-2012,5,INE031A07832,
HYDRBADIND,EQ,462.2,469,462.15,468.05,469,463.9,1173,547248.35,08-SEP-2012,71,INE557A01011,
IBIPL,EQ,4.25,4.65,4.25,4.55,4.65,4.6,91362,413893.65,08-SEP-2012,159,INE834M01019,
IBPOW,EQ,11.15,11.35,11.15,11.25,11.25,11.15,59112,664549.6,08-SEP-2012,164,INE399K01017,
IBREALEST,EQ,44.25,44.8,44.15,44.7,44.7,44.3,235484,10506179.05,08-SEP-2012,1539,INE069I01010,
IBSEC,EQ,7.5,7.65,7.45,7.5,7.55,7.5,5242,39393,08-SEP-2012,36,INE274G01010,
IBWSL,EQ,8.35,8.75,8.35,8.7,8.75,8.6,848,7253.3,08-SEP-2012,10,INE126M01010,
ICICIBANK,EQ,939.9,943.95,938.35,941,942.95,937.85,254413,239286125.1,08-SEP-2012,5539,INE090A01013,
ICIL,EQ,9.75,9.75,8.75,9.1,9.4,8.2,14,130.5,08-SEP-2012,10,INE483B01018,
ICRA,EQ,1169.9,1174.95,1160.9,1164.45,1167.3,1166.75,412,481195.7,08-SEP-2012,39,INE725G01011,
ICSA,EQ,12.8,13.1,12.75,13,13,13.05,30103,388492.6,08-SEP-2012,142,INE306B01029,
IDBI,EQ,88.25,88.9,87.75,88.35,88.85,87.95,117054,10327896.8,08-SEP-2012,1185,INE008A01015,
IDBIGOLD,EQ,3151,3200,3151,3198.5,3200,3147.85,255,810945.45,08-SEP-2012,31,INF397L01554,
IDEA,EQ,79,79.05,77.45,78.6,78.5,78.7,53957,4243634,08-SEP-2012,486,INE669E01016,
IDFC,EQ,128,128,127,127.55,127.75,127.25,412624,52597955.25,08-SEP-2012,2788,INE043D01016,
IFBAGRO,EQ,141,141,131.9,132,131.9,135.9,187,24717.75,08-SEP-2012,9,INE076C01018,
IFBIND,EQ,88.6,89.5,88.15,88.6,88.7,88.6,5247,465816.6,08-SEP-2012,56,INE559A01017,
IFCI,EQ,25.7,25.7,25.5,25.6,25.6,25.55,740878,18953673.65,08-SEP-2012,2529,INE039A01010,
IFGLREFRAC,EQ,46.25,47.85,46.25,47,47.85,47.1,2419,113685.1,08-SEP-2012,57,INE023B01012,
IGARASHI,EQ,74.7,77.7,74.7,76.25,77.5,73.85,5169,392917.95,08-SEP-2012,275,INE188B01013,
IGL,EQ,242.05,242.5,241.05,241.75,241.9,241.15,37433,9054158.15,08-SEP-2012,685,INE203G01019,
IGPL,EQ,33.35,33.35,33.35,33.35,33.35,33.45,1,33.35,08-SEP-2012,1,INE204A01010,
IIFLFIN,N1,1049.89,1049.89,1024,1024,1024,1013.42,160,165134.5,08-SEP-2012,4,INE866I07206,
IIFLFIN,N4,996,1000,996,1000,1000,1001.01,28,27960,08-SEP-2012,3,INE866I07230,
IIFLNIFTY,EQ,540.05,541.1,540,540.76,541.1,537.16,8053,4350600.7,08-SEP-2012,95,INF579M01019,
IL&FSENGG,EQ,65.6,65.7,64.7,65.2,65.2,64.4,30144,1965806.2,08-SEP-2012,323,INE369I01014,
IL&FSTRANS,EQ,162,162,160.65,161.9,161.95,161.15,3514,568340.7,08-SEP-2012,94,INE975G01012,
IMFA,EQ,250.3,252,245.05,246.4,252,250.3,404,100780.45,08-SEP-2012,20,INE919H01018,
IMPAL,EQ,783,794,783,789.35,794,783.25,372,293140.6,08-SEP-2012,49,INE547E01014,
IMPEXFERRO,EQ,5.95,6,5.95,5.95,6,5.5,2,11.95,08-SEP-2012,2,INE691G01015,
INDBANK,EQ,5.5,5.5,5.5,5.5,5.5,5.6,125,687.5,08-SEP-2012,3,INE841B01017,
INDHOTEL,EQ,60.2,60.2,59.65,60,59.9,60.2,21395,1283684,08-SEP-2012,224,INE053A01029,
INDIABULLS,EQ,193.55,196,193.5,195.25,195.1,193.85,19581,3819055.05,08-SEP-2012,466,INE894F01025,
INDIACEM,EQ,83.8,84.4,83.3,83.7,83.8,83.95,38874,3257558.35,08-SEP-2012,435,INE383A01012,
INDIAGLYCO,EQ,186.1,197.8,185.1,193.65,195.5,185.25,312597,59932108.75,08-SEP-2012,3974,INE560A01015,
INDIAINFO,EQ,54.25,55.35,54.2,54.75,55.35,55.3,8208,448396.8,08-SEP-2012,149,INE530B01024,
INDIANB,EQ,164.85,164.9,161.65,163.75,164.5,163.2,18326,2999341.8,08-SEP-2012,510,INE562A01011,
INDIANCARD,EQ,110.3,114,110.3,110.55,110.5,108.2,448,49536.9,08-SEP-2012,11,INE061A01014,
INDIANHUME,EQ,116,116,100.5,106.4,110.3,103.15,116,12342.55,08-SEP-2012,22,INE323C01030,
INDLMETER,EQ,49.1,54.25,49.1,53.35,54,48.15,4388,228665.2,08-SEP-2012,225,INE065B01013,
INDNIPPON,EQ,186,190,186,187.2,190,187.05,627,117130,08-SEP-2012,9,INE092B01017,
INDOCO,EQ,69.45,69.5,68.15,68.85,69,68.8,36081,2485153.15,08-SEP-2012,160,INE873D01024,
INDORAMA,EQ,20.6,20.6,20.15,20.55,20.55,20.2,743,15196.35,08-SEP-2012,10,INE156A01020,
INDOSOLAR,EQ,3.95,3.95,3.85,3.9,3.95,3.9,19429,75725.15,08-SEP-2012,23,INE866K01015,
INDOTECH,EQ,86,86,78.6,80.65,81,80.7,170,13696.85,08-SEP-2012,11,INE332H01014,
INDOTHAI,EQ,9.8,10.1,9.8,10.1,10.1,9.8,250,2495,08-SEP-2012,2,INE337M01013,
INDOWIND,EQ,3.9,3.9,3.75,3.75,3.85,3.8,26669,100708.85,08-SEP-2012,60,INE227G01018,
INDRAMEDCO,EQ,33.65,34.05,33.65,33.95,33.95,33.95,6990,236804.5,08-SEP-2012,18,INE681B01017,
INDSWFTLAB,EQ,54.5,54.7,53.65,54.05,54.3,54.25,29562,1599000.15,08-SEP-2012,295,INE915B01019,
INDSWFTLTD,EQ,18.65,18.75,18.05,18.65,18.65,18.55,5275,98219.65,08-SEP-2012,41,INE788B01028,
INDUSINDBK,EQ,318.05,318.5,315.95,316.9,317.2,316.4,22387,7095871.15,08-SEP-2012,404,INE095A01012,
INFINITE,EQ,115,116.45,113.6,115.5,114.7,114.95,6915,798866.75,08-SEP-2012,87,INE486J01014,
INFODRIVE,EQ,9,9.7,9,9.7,9.7,8.95,4982,46806.4,08-SEP-2012,23,INE804D01011,
INFOMEDIA,EQ,4.9,4.9,4.9,4.9,4.9,5,100,490,08-SEP-2012,2,INE669A01022,
INFOTECENT,EQ,187,187,183.45,184.45,183.45,185.45,245,45317.75,08-SEP-2012,19,INE136B01020,
INFRABEES,EQ,225,225,220,224.95,224.95,225,441,97739,08-SEP-2012,11,INF732E01268,
INFY,EQ,2477.2,2499.9,2477.2,2496,2495.3,2487.25,79079,196993019.45,08-SEP-2012,3574,INE009A01021,
INGERRAND,EQ,465.35,468,462,464.2,466,467.35,1134,527022.65,08-SEP-2012,35,INE177A01018,
INGVYSYABK,EQ,376.5,378.95,373,374.25,374.9,378.1,1882,706050.35,08-SEP-2012,99,INE166A01011,
INNOIND,EQ,117,117.9,117,117.05,117.9,116.95,760,88929,08-SEP-2012,4,INE549I01011,
INOXLEISUR,EQ,57.8,58.8,57.1,58.3,58.8,56.75,93309,5434893.65,08-SEP-2012,543,INE312H01016,
INSECTICID,EQ,402,402.5,399,400.25,400,402.75,1351,541083,08-SEP-2012,50,INE070I01018,
INVENTURE,EQ,14,14.45,14,14.35,14.4,14.25,855,12194.75,08-SEP-2012,16,INE878H01016,
IOB,EQ,67.2,68.15,67.1,67.85,68,67.15,141062,9549746.85,08-SEP-2012,1070,INE565A01014,
IOC,EQ,247.95,252.7,247.05,248.95,249.5,248.3,40705,10139455.15,08-SEP-2012,911,INE242A01010,
IOLCP,EQ,25.6,27.95,25.6,27.05,26.3,27.05,1313,34138.15,08-SEP-2012,124,INE485C01011,
IPCALAB,EQ,442,443.65,439.1,441.2,440.5,439.2,7730,3414273.95,08-SEP-2012,326,INE571A01020,
IPGETF,EQ,3065,3110,3065,3100.45,3100,3063.5,126,390723.7,08-SEP-2012,22,INF109K01FV4,
IRB,EQ,126.5,131.3,125.75,128.7,128.5,125.95,1582281,204576633.6,08-SEP-2012,8815,INE821I01014,
IRFC,N1,1055,1062.99,1055,1062.99,1062.99,1063,160,169029.9,08-SEP-2012,4,INE053F07520,
IRFC,N2,1072.5,1073,1071.75,1071.75,1071.75,1073,906,971700.5,08-SEP-2012,3,INE053F07538,
ISMTLTD,EQ,22.1,22.7,22.1,22.45,22.7,22.4,7452,166510.95,08-SEP-2012,43,INE732F01019,
ITC,EQ,262.75,263.75,262.6,263.35,263.4,262.75,140266,36926946.85,08-SEP-2012,2303,INE154A01025,
ITDCEM,EQ,225.1,225.1,224.5,225,225,225.1,122,27449.5,08-SEP-2012,4,INE686A01018,
ITI,EQ,24.2,25.25,23.1,24.8,24.85,22.35,2181742,53804688.55,08-SEP-2012,9400,INE248A01017,
IVC,EQ,25.65,26.45,25.65,26.4,26.45,26,13760,359152.2,08-SEP-2012,29,INE050B01023,
IVRCLINFRA,EQ,39.3,39.45,39,39.3,39.45,39.25,413171,16228550.9,08-SEP-2012,1998,INE875A01025,
J&KBANK,EQ,899,904,897,900.2,898,895.55,993,893379.6,08-SEP-2012,79,INE168A01017,
JAGRAN,EQ,91,91,90.1,90.1,90.25,90.25,10380,935489.1,08-SEP-2012,25,INE199G01027,
JAGSNPHARM,EQ,12.3,12.8,12.3,12.75,12.8,12.5,1589,20227.2,08-SEP-2012,14,INE048B01027,
JAIBALAJI,BE,36.4,36.4,36.4,36.4,36.4,34.85,100,3640,08-SEP-2012,2,INE091G01018,
JAICORPLTD,EQ,54.65,54.75,54.25,54.55,54.6,54.35,93056,5076031.6,08-SEP-2012,742,INE070D01027,
JAIHINDPRO,EQ,103,108.8,102,103.7,103.05,102.05,14888,1556969.05,08-SEP-2012,80,INE343D01010,
JAMNAAUTO,EQ,121.8,121.8,121.8,121.8,121.8,119.6,1,121.8,08-SEP-2012,1,INE039C01016,
JAYAGROGN,EQ,122,122,122,122,122,120.8,3201,390522,08-SEP-2012,6,INE785A01026,
JAYBARMARU,EQ,53.05,54.85,53,54.8,54.8,54.9,122,6588.35,08-SEP-2012,7,INE571B01028,
JAYNECOIND,EQ,9.7,10,9.7,9.85,9.8,9.7,16603,163909.25,08-SEP-2012,84,INE854B01010,
JAYSREETEA,EQ,83.7,84.5,83.2,84.4,84.3,83.7,13915,1170531.45,08-SEP-2012,99,INE364A01020,
JBCHEPHARM,EQ,65.75,66.85,65.65,66.45,66.8,65.95,23333,1543364,08-SEP-2012,199,INE572A01028,
JBFIND,EQ,148,148,138.1,139.2,139.65,138.7,1773,247469.6,08-SEP-2012,45,INE187A01017,
JBMA,EQ,60.15,64,60.15,64,64,65,250,15420.7,08-SEP-2012,10,INE927D01010,
JCTEL,EQ,0.65,0.65,0.6,0.6,0.6,0.65,10010,6006.5,08-SEP-2012,2,INE264B01020,
JENSONICOL,EQ,4,4,4,4,4,3.9,1,4,08-SEP-2012,1,INE819B01021,
JETAIRWAYS,EQ,332.3,335.25,331.55,333.4,332.9,332.3,182988,61037110.4,08-SEP-2012,3299,INE802G01018,
JHS,EQ,29.8,30.65,29.65,30.15,30.55,30.1,6569,196303.4,08-SEP-2012,35,INE544H01014,
JIKIND,EQ,4.8,4.8,4.25,4.25,4.25,4.1,100,452.5,08-SEP-2012,2,INE026B01049,
JINDALPHOT,EQ,131,131.55,129.65,130.5,130.5,130.95,946,123568.2,08-SEP-2012,22,INE796G01012,
JINDALPOLY,EQ,180.65,181,179,179.25,179.3,180.65,3392,610236.15,08-SEP-2012,162,INE197D01010,
JINDALSAW,EQ,117.65,117.65,116.1,116.6,116.2,116.4,2629,306898.2,08-SEP-2012,49,INE324A01024,
JINDALSTEL,EQ,342.2,353.4,342.2,352.05,353,347.35,342983,120232645.5,08-SEP-2012,5578,INE749A01030,
JINDALSWHL,EQ,559,566,554,560.9,562.3,559.3,15817,8875637.05,08-SEP-2012,680,INE824G01012,
JINDCOT,EQ,44,44.5,44,44.2,44.4,44,3346,147696.25,08-SEP-2012,18,INE904J01016,
JINDRILL,EQ,250.05,250.05,250,250,250,250.9,200,50000.25,08-SEP-2012,3,INE742C01031,
JINDWORLD,EQ,85,85.5,80.6,83.35,80.6,88,423,35266.75,08-SEP-2012,15,INE247D01013,
JISLDVREQS,EQ,33,33.15,32.55,33.05,33.15,32.75,7185,236944.4,08-SEP-2012,60,IN9175A01010,
JISLJALEQS,EQ,60.4,60.95,59.9,60.5,60.5,59.95,752703,45506335.1,08-SEP-2012,6146,INE175A01038,
JKCEMENT,EQ,214,218,212.2,214.3,212.35,217.6,6521,1400305.75,08-SEP-2012,184,INE823G01014,
JKIL,EQ,204.95,204.95,195.25,197.8,198.5,199.95,1093,218173.8,08-SEP-2012,28,INE576I01014,
JKLAKSHMI,EQ,93.9,94.1,93.15,93.9,94,94.05,4350,408460.75,08-SEP-2012,64,INE786A01032,
JKPAPER,EQ,35.8,35.8,35.35,35.5,35.65,35.6,1690,59861.3,08-SEP-2012,25,INE789E01012,
JKTYRE,EQ,110.25,114.8,110.25,114.3,114.45,109.6,96093,10902342.5,08-SEP-2012,1427,INE573A01034,
JMCPROJECT,EQ,100.4,100.5,96.5,98.45,98.5,96.5,765,75346.85,08-SEP-2012,31,INE890A01016,
JMFINANCIL,EQ,14.9,15.1,14.5,14.6,14.6,14.55,125623,1842030.9,08-SEP-2012,252,INE780C01023,
JOCIL,EQ,111.85,113.4,111,112.75,113.4,110.05,3499,393670.6,08-SEP-2012,38,INE839G01010,
JPASSOCIAT,EQ,68.25,68.25,67.3,67.55,67.4,67.95,1053204,71158149.8,08-SEP-2012,4010,INE455F01025,
JPINFRATEC,EQ,46.55,46.55,44.5,46.15,46,46.55,62275,2872515.8,08-SEP-2012,621,INE099J01015,
JPPOWER,EQ,28.05,28.8,27.6,28.6,28.7,28.6,131080,3735673,08-SEP-2012,532,INE351F01018,
JSL,EQ,74.9,76.2,73.4,75.35,74.55,73.4,40668,3057582.2,08-SEP-2012,346,INE220G01021,
JSWENERGY,EQ,48.6,49,48.3,48.55,48.35,48.5,140729,6839995,08-SEP-2012,1098,INE121E01018,
JSWISPAT,EQ,9.2,9.4,9.2,9.3,9.3,9.2,283286,2629582.3,08-SEP-2012,325,INE136A01022,
JSWISPAT,P1,3.9,3.9,3.85,3.85,3.85,3.9,2220,8647.3,08-SEP-2012,7,INE136A04034,
JSWSTEEL,EQ,674,681,674,679.1,679,673.7,117374,79596503.4,08-SEP-2012,3063,INE019A01020,
JUBILANT,EQ,195,209.2,195,205.05,208,194.95,274877,55624609.8,08-SEP-2012,3481,INE700A01033,
JUBLFOOD,EQ,1239,1250.7,1235,1243.3,1242.7,1237.05,43798,54482353.05,08-SEP-2012,2178,INE797F01012,
JUBLINDS,EQ,139.5,140.55,138.45,139.85,138.45,137.7,423,59156.45,08-SEP-2012,19,INE645L01011,
JUNIORBEES,EQ,101.55,101.83,101.26,101.42,101.83,100.45,1899,192479.77,08-SEP-2012,38,INF732E01045,
JUPITER,BE,5.7,6,5.6,5.65,5.65,5.8,15060,85257.4,08-SEP-2012,39,INE918B01013,
JVLAGRO,EQ,13.35,13.55,13.2,13.5,13.35,13.2,2850,38397.55,08-SEP-2012,38,INE430G01026,
JYOTHYLAB,EQ,160.75,160.75,155.55,157.55,156.7,160,11548,1829070.25,08-SEP-2012,221,INE668F01031,
JYOTISTRUC,EQ,37.25,37.5,37.05,37.2,37.05,37.1,35493,1321624.55,08-SEP-2012,217,INE197A01024,
KABRAEXTRU,EQ,31,31.9,31,31.9,31.9,30.5,235,7316.5,08-SEP-2012,5,INE900B01029,
KAJARIACER,EQ,175,175,170.25,171.35,172,169.6,4806,824066.8,08-SEP-2012,112,INE217B01028,
KAKATCEM,EQ,86.5,88.25,85.2,88.2,88.25,86.6,116,9939.8,08-SEP-2012,8,INE437B01014,
KALINDEE,EQ,66.7,66.8,65.5,66.35,66.2,66.15,4974,330051.45,08-SEP-2012,116,INE178D01010,
KALPATPOWR,EQ,66,67.5,65.2,67,67.15,66.25,13291,887483.2,08-SEP-2012,239,INE220B01022,
KALYANIFRG,BE,165.1,165.1,165,165,165,173.45,6,990.5,08-SEP-2012,2,INE314G01014,
KANANIIND,EQ,133,133,121,129.95,128.7,121.1,9608,1243003.75,08-SEP-2012,40,INE879E01029,
KANORICHEM,EQ,35.1,35.65,35.1,35.3,35.55,35.55,775,27288.75,08-SEP-2012,13,INE138C01024,
KANSAINER,EQ,900,905,882.1,897.7,882.1,884.2,15,13475.25,08-SEP-2012,9,INE531A01016,
KARURKCP,EQ,25,26.55,25,26.45,26.55,24.2,1009,26680.1,08-SEP-2012,16,INE727F01019,
KARURVYSYA,EQ,394.9,395,392.1,393.4,393.95,389.9,4866,1916928.4,08-SEP-2012,212,INE036D01010,
KAUSHALYA,EQ,8.6,8.6,7.7,7.75,8.3,8.05,2604,20274.05,08-SEP-2012,10,INE234I01010,
KAVVERITEL,EQ,161.05,168,156,160.35,163.9,169.35,21335,3462502.2,08-SEP-2012,786,INE641C01019,
KCP,EQ,32,32.75,31.55,32.3,32.45,32.55,3175,101802.3,08-SEP-2012,29,INE805C01028,
KCPSUGIND,EQ,18.75,18.95,18.6,18.9,18.95,18.85,3903,73342.55,08-SEP-2012,34,INE790B01024,
KEC,EQ,55.05,55.5,54.8,55.2,55.5,55.55,4092,225515.6,08-SEP-2012,67,INE389H01022,
KECL,EQ,25,25,25,25,25,24.75,200,5000,08-SEP-2012,1,INE134B01017,
KEI,EQ,16.45,16.6,16.15,16.35,16.15,16.2,12571,206567.6,08-SEP-2012,115,INE878B01027,
KEMROCK,EQ,84.9,84.9,84.9,84.9,84.9,89.35,10195,865555.5,08-SEP-2012,69,INE990B01012,
KERNEX,EQ,46.4,47.15,46.4,46.65,46.65,46.8,810,38066.9,08-SEP-2012,28,INE202H01019,
KESORAMIND,EQ,138.1,138.5,135,137.55,137.55,135.75,2013,276048.65,08-SEP-2012,88,INE087A01019,
KFA,EQ,9.15,9.2,8.8,8.95,8.85,9.1,3377803,30438272.25,08-SEP-2012,5357,INE438H01019,
KGL,EQ,3.6,3.65,3.55,3.65,3.65,3.6,181383,654935.85,08-SEP-2012,88,INE299C01024,
KHAITANELE,EQ,60,60,60,60,60,61.15,201,12060,08-SEP-2012,2,INE761A01019,
KHANDSE,EQ,18.9,18.9,18.9,18.9,18.9,18.2,50,945,08-SEP-2012,1,INE060B01014,
KILITCH,EQ,79.7,85,79.7,83.7,84.3,79.65,50350,4195309,08-SEP-2012,1155,INE729D01010,
KINETICMOT,EQ,9,9.2,8.85,8.9,9,8.85,10450,94415,08-SEP-2012,32,INE267B01015,
KIRIINDUS,EQ,24.4,25.4,24.4,25.35,25.4,23.1,13111,328985.75,08-SEP-2012,215,INE415I01015,
KIRLOSBROS,EQ,132.75,132.75,130,130,130,130.5,119,15477.2,08-SEP-2012,4,INE732A01036,
KIRLOSENG,EQ,156.95,156.95,153.5,153.5,153.5,153.85,80,12297.5,08-SEP-2012,3,INE146L01010,
KITPLYIND,EQ,2.5,2.85,2.5,2.85,2.85,2.75,345,870.25,08-SEP-2012,3,INE147B01019,
KMSUGAR,EQ,2.25,2.35,2.2,2.2,2.2,2.25,600,1342.85,08-SEP-2012,5,INE157H01023,
KNRCON,EQ,109,109.75,108.55,109.15,109.75,105.7,9,981.95,08-SEP-2012,8,INE634I01011,
KOHINOOR,EQ,29.15,29.2,28.95,29.05,29.1,28.95,6305,183334.85,08-SEP-2012,43,INE080B01012,
KOKUYOCMLN,EQ,39.5,39.5,36.1,37.7,38,38.5,6770,254158.25,08-SEP-2012,112,INE760A01029,
KOLTEPATIL,EQ,39.7,41.9,39.7,41.3,41.9,40.3,7763,320076.15,08-SEP-2012,75,INE094I01018,
KOPRAN,EQ,16.55,16.7,16.5,16.6,16.5,16.75,1803,29958.25,08-SEP-2012,19,INE082A01010,
KOTAKBANK,EQ,572.35,577.7,572.35,576,576.9,576.7,12298,7081957.35,08-SEP-2012,375,INE237A01028,
KOTAKGOLD,EQ,3088.95,3088.95,3041.25,3054.8,3064.4,2994.85,789,2409581.2,08-SEP-2012,131,INF373I01015,
KOTAKPSUBK,EQ,320,320,289.95,300.57,302,299,99,30072.05,08-SEP-2012,19,INF373I01023,
KOTARISUG,EQ,9.15,9.25,9,9,9,8.45,2200,20225,08-SEP-2012,6,INE419A01022,
KOTHARIPET,EQ,8.4,8.85,8.4,8.75,8.75,8.65,1022,8939.6,08-SEP-2012,6,INE720A01015,
KOTHARIPRO,EQ,408.1,420,407,413.7,411,412.05,214,87974.6,08-SEP-2012,15,INE823A01017,
KOUTONS,BE,6,6.2,6,6.2,6.1,6.2,6132,37920.95,08-SEP-2012,28,INE406I01014,
KPIT,EQ,142,142,133.2,137.05,137.1,133.85,125324,17138632.85,08-SEP-2012,1640,INE836A01035,
KPRMILL,EQ,122,125.5,122,124.75,124.85,125.5,288,35938.25,08-SEP-2012,104,INE930H01015,
KRBL,EQ,22.1,22.5,22.1,22.5,22.5,22.35,15937,358108.3,08-SEP-2012,54,INE001B01026,
KSBPUMPS,EQ,206.95,209,206.15,206.25,209,206.15,394,81540.4,08-SEP-2012,7,INE999A01015,
